,entire,0,1,2,4
0,0.8903654485049833,0.8761061946902655,0.8375,0.971830985915493,0.8918918918918919
1,0.8737541528239202,0.8633093525179856,0.8363636363636363,0.9436619718309859,0.8333333333333334
2,0.8803986710963455,0.8709677419354839,0.7777777777777778,0.948051948051948,0.9459459459459459
3,0.8704318936877077,0.8347107438016529,0.9142857142857143,0.8533333333333334,0.9428571428571428
4,0.893687707641196,0.9363636363636364,0.875,0.8414634146341463,0.918918918918919
5,0.893687707641196,0.8620689655172413,0.8524590163934426,0.9518072289156626,0.926829268292683
6,0.8870431893687708,0.8867924528301887,0.8974358974358975,0.8732394366197183,0.8913043478260869
7,0.8870431893687708,0.8943089430894309,0.8450704225352113,0.8571428571428571,0.9772727272727273
8,0.8870431893687708,0.8813559322033898,0.84375,0.9333333333333333,0.8863636363636364
9,0.8338870431893688,0.775,0.819672131147541,0.8765432098765432,0.9487179487179487
10,0.8704318936877077,0.8807339449541285,0.8493150684931506,0.8961038961038961,0.8333333333333334
11,0.8903654485049833,0.8907563025210085,0.8387096774193549,0.918918918918919,0.9130434782608695
12,0.893687707641196,0.9145299145299145,0.78125,0.9047619047619048,1.0
13,0.8837209302325582,0.8983050847457628,0.8307692307692308,0.8846153846153846,0.925
14,0.8272425249169435,0.7610619469026548,0.8732394366197183,0.8333333333333334,0.9111111111111111
15,0.9036544850498339,0.9278350515463918,0.8648648648648649,0.926829268292683,0.875
16,0.893687707641196,0.9252336448598131,0.8591549295774648,0.9166666666666666,0.8205128205128205
17,0.8803986710963455,0.8677685950413223,0.868421052631579,0.9104477611940298,0.8918918918918919
18,0.8538205980066446,0.8189655172413793,0.8289473684210527,0.92,0.8823529411764706
19,0.8604651162790697,0.8739495798319328,0.8181818181818182,0.8769230769230769,0.875
20,0.8737541528239202,0.8666666666666667,0.7540983606557377,0.95,0.925
21,0.8903654485049833,0.8867924528301887,0.8,0.927710843373494,0.9761904761904762
22,0.8870431893687708,0.8910891089108911,0.8157894736842105,0.9166666666666666,0.95
23,0.8970099667774086,0.9043478260869565,0.796875,0.9493670886075949,0.9302325581395349
24,0.8970099667774086,0.9380530973451328,0.8305084745762712,0.9024390243902439,0.8723404255319149
25,0.8770764119601329,0.8584070796460177,0.8529411764705882,0.9078947368421053,0.9090909090909091
26,0.8604651162790697,0.8,0.8194444444444444,0.9066666666666666,1.0
27,0.8970099667774086,0.9056603773584906,0.8873239436619719,0.9523809523809523,0.775
28,0.840531561461794,0.8272727272727273,0.8441558441558441,0.8115942028985508,0.9111111111111111
29,0.8837209302325582,0.8367346938775511,0.8095238095238095,0.9404761904761905,0.9642857142857143
30,0.8803986710963455,0.888,0.8275862068965517,0.9130434782608695,0.8775510204081632
31,0.8903654485049833,0.8852459016393442,0.8933333333333333,0.8955223880597015,0.8918918918918919
32,0.8538205980066446,0.8292682926829268,0.7794117647058824,0.9473684210526315,0.8823529411764706
33,0.8471760797342193,0.8181818181818182,0.803030303030303,0.9041095890410958,0.9024390243902439
