,entire,0,1,2,4
0,0.8538011695906432,0.8648648648648649,1.0,0.8260869565217391,0.813953488372093
1,0.8594594594594595,0.9777777777777777,0.8888888888888888,0.7971014492753623,0.8181818181818182
2,0.9065934065934066,1.0,0.95,0.8875,0.8157894736842105
3,0.907608695652174,0.98,0.8636363636363636,0.8732394366197183,0.9024390243902439
4,0.868020304568528,0.9534883720930233,0.8064516129032258,0.8734177215189873,0.8181818181818182
5,0.85,0.8717948717948718,0.9166666666666666,0.8695652173913043,0.7708333333333334
6,0.9005524861878453,1.0,0.88,0.881578947368421,0.88
7,0.8863636363636364,0.9387755102040817,0.9523809523809523,0.8307692307692308,0.8780487804878049
8,0.7790697674418605,0.9574468085106383,0.8333333333333334,0.6567164179104478,0.7352941176470589
9,0.8804347826086957,0.9512195121951219,0.92,0.7910447761194029,0.9215686274509803
10,0.8520710059171598,0.972972972972973,0.84,0.7837837837837838,0.8787878787878788
11,0.9037433155080213,1.0,0.84,0.8767123287671232,0.8484848484848485
12,0.8860103626943006,1.0,0.875,0.8369565217391305,0.9024390243902439
13,0.8742857142857143,0.9777777777777777,1.0,0.8235294117647058,0.7804878048780488
14,0.845771144278607,0.9555555555555556,0.9047619047619048,0.8275862068965517,0.75
15,0.8913043478260869,0.9387755102040817,0.8636363636363636,0.8695652173913043,0.8863636363636364
16,0.8554913294797688,0.926829268292683,0.9166666666666666,0.7794117647058824,0.875
17,0.8421052631578947,0.9795918367346939,0.9473684210526315,0.7313432835820896,0.75
18,0.9206349206349206,1.0,0.90625,0.881578947368421,0.926829268292683
19,0.8516483516483516,0.975,0.9130434782608695,0.7866666666666666,0.8181818181818182
20,0.9438202247191011,0.9772727272727273,0.9259259259259259,0.9411764705882353,0.9230769230769231
21,0.8709677419354839,0.9318181818181818,0.9310344827586207,0.8289473684210527,0.8378378378378378
22,0.9081081081081082,0.9210526315789473,0.9333333333333333,0.8918918918918919,0.9069767441860465
23,0.9187817258883249,0.9607843137254902,0.9090909090909091,0.875,0.9512195121951219
24,0.8225806451612904,0.9142857142857143,0.8888888888888888,0.8133333333333334,0.7346938775510204
25,0.9042553191489362,0.9565217391304348,0.8888888888888888,0.88,0.9
26,0.8611111111111112,0.8780487804878049,1.0,0.8309859154929577,0.813953488372093
27,0.850828729281768,1.0,0.7307692307692307,0.8441558441558441,0.8222222222222222
28,0.848314606741573,0.9743589743589743,0.896551724137931,0.8142857142857143,0.75
29,0.9101123595505618,0.9649122807017544,0.8125,0.8857142857142857,0.9142857142857143
30,0.8742857142857143,0.96875,0.9523809523809523,0.8444444444444444,0.8125
31,0.8972972972972973,0.8863636363636364,0.9375,0.8805970149253731,0.9047619047619048
32,0.8469387755102041,1.0,0.8571428571428571,0.8214285714285714,0.725
33,0.8969072164948454,0.9565217391304348,1.0,0.8271604938271605,0.8974358974358975
34,0.861878453038674,0.9591836734693877,0.8823529411764706,0.7945205479452054,0.8571428571428571
35,0.8647058823529412,0.8867924528301887,0.8636363636363636,0.8870967741935484,0.7878787878787878
36,0.8404255319148937,0.95,0.9047619047619048,0.7945205479452054,0.7962962962962963
37,0.8633879781420765,0.9069767441860465,0.8666666666666667,0.8823529411764706,0.7857142857142857
38,0.8961748633879781,0.9487179487179487,1.0,0.8333333333333334,0.8846153846153846
39,0.907608695652174,0.9230769230769231,0.8461538461538461,0.9113924050632911,0.925
40,0.8816568047337278,0.9310344827586207,1.0,0.8428571428571429,0.8653846153846154
41,0.88268156424581,0.9347826086956522,0.90625,0.8666666666666667,0.8292682926829268
42,0.8586387434554974,0.9387755102040817,0.9583333333333334,0.7808219178082192,0.8444444444444444
43,0.8258706467661692,0.8958333333333334,0.9545454545454546,0.8023255813953488,0.7333333333333333
44,0.8963730569948186,0.9591836734693877,0.9583333333333334,0.9014084507042254,0.7959183673469388
45,0.9010989010989011,0.9743589743589743,1.0,0.8714285714285714,0.8518518518518519
46,0.8983957219251337,0.9545454545454546,0.8095238095238095,0.881578947368421,0.9130434782608695
47,0.8756218905472637,0.9333333333333333,0.9545454545454546,0.875,0.782608695652174
48,0.9297297297297298,0.9142857142857143,0.9047619047619048,0.9375,0.9387755102040817
49,0.9032258064516129,0.9607843137254902,0.9545454545454546,0.8933333333333333,0.8157894736842105
50,0.9109947643979057,0.9215686274509803,0.9375,0.8833333333333333,0.9166666666666666
51,0.8944444444444445,0.9,1.0,0.8805970149253731,0.825
52,0.9005524861878453,1.0,0.9259259259259259,0.9206349206349206,0.7755102040816326
53,0.8763440860215054,0.9615384615384616,0.9545454545454546,0.8405797101449275,0.7906976744186046
54,0.8791208791208791,0.9310344827586207,0.875,0.9078947368421053,0.8
55,0.8539325842696629,0.9591836734693877,0.9583333333333334,0.8095238095238095,0.7380952380952381
56,0.8418079096045198,0.9714285714285714,0.84,0.7948717948717948,0.8205128205128205
57,0.9209039548022598,0.975,0.9333333333333333,0.9090909090909091,0.8780487804878049
58,0.9306930693069307,0.9482758620689655,1.0,0.8732394366197183,0.9555555555555556
59,0.8636363636363636,0.9375,0.9285714285714286,0.8235294117647058,0.78125
60,0.845360824742268,0.9736842105263158,0.9393939393939394,0.7922077922077922,0.7608695652173914
61,0.8652849740932642,0.975,0.8928571428571429,0.8082191780821918,0.8461538461538461
62,0.90625,0.9473684210526315,1.0,0.88,0.8378378378378378
63,0.8994413407821229,0.9615384615384616,0.8620689655172413,0.8636363636363636,0.90625
64,0.875,0.9555555555555556,0.8780487804878049,0.8571428571428571,0.7857142857142857
65,0.8297872340425532,0.9,0.8928571428571429,0.7580645161290323,0.8275862068965517
66,0.893491124260355,0.9743589743589743,0.8636363636363636,0.835820895522388,0.926829268292683
67,0.8453038674033149,0.9459459459459459,0.9333333333333333,0.7794117647058824,0.8043478260869565
68,0.9044943820224719,0.9534883720930233,0.9230769230769231,0.953125,0.7777777777777778
69,0.8958333333333334,1.0,0.9615384615384616,0.9315068493150684,0.7083333333333334
70,0.8709677419354839,0.9302325581395349,0.9565217391304348,0.9054054054054054,0.717391304347826
71,0.9226519337016574,0.95,1.0,0.8695652173913043,0.9230769230769231
72,0.8977272727272727,0.9487179487179487,0.9259259259259259,0.8840579710144928,0.8536585365853658
73,0.898876404494382,1.0,0.9583333333333334,0.8378378378378378,0.8863636363636364
74,0.9553072625698324,0.967741935483871,0.972972972972973,0.9428571428571428,0.9512195121951219
75,0.8777777777777778,0.98,0.8571428571428571,0.8524590163934426,0.7941176470588235
76,0.8532608695652174,0.9534883720930233,0.8,0.9230769230769231,0.6511627906976745
77,0.8666666666666667,0.9545454545454546,0.96,0.8375,0.782608695652174
78,0.9259259259259259,0.9777777777777777,1.0,0.8695652173913043,0.9230769230769231
79,0.9217877094972067,0.9534883720930233,0.9090909090909091,0.9154929577464789,0.9069767441860465
80,0.88125,0.9555555555555556,0.782608695652174,0.8679245283018868,0.8717948717948718
81,0.8930817610062893,0.975,1.0,0.8636363636363636,0.7666666666666667
82,0.9234972677595629,0.9824561403508771,0.9166666666666666,0.8771929824561403,0.9111111111111111
83,0.8781725888324873,0.9347826086956522,0.9545454545454546,0.9090909090909091,0.75
84,0.8907103825136612,0.9375,0.92,0.8709677419354839,0.8541666666666666
85,0.8514285714285714,1.0,0.8888888888888888,0.7692307692307693,0.8333333333333334
86,0.8724489795918368,0.967741935483871,0.9375,0.8414634146341463,0.8235294117647058
87,0.8756756756756757,0.9777777777777777,0.8787878787878788,0.8333333333333334,0.8292682926829268
88,0.8633879781420765,0.9428571428571428,0.9615384615384616,0.7837837837837838,0.875
89,0.8823529411764706,0.9722222222222222,0.8571428571428571,0.8450704225352113,0.8846153846153846
90,0.8716577540106952,0.9285714285714286,0.9545454545454546,0.8309859154929577,0.8461538461538461
91,0.9015544041450777,0.9019607843137255,0.9565217391304348,0.8714285714285714,0.9183673469387755
92,0.9047619047619048,1.0,0.8620689655172413,0.9210526315789473,0.8367346938775511
93,0.8594594594594595,0.9761904761904762,0.8846153846153846,0.7804878048780488,0.8857142857142857
94,0.8730964467005076,0.9583333333333334,0.8695652173913043,0.8214285714285714,0.8809523809523809
