,entire,0,1,2
47,0.8803986710963455,0.861271676300578,0.88,0.9230769230769231
48,0.8471760797342193,0.8295454545454546,0.8723404255319149,0.8717948717948718
49,0.8338870431893688,0.8092783505154639,0.8333333333333334,0.9014084507042254
50,0.8571428571428571,0.838150289017341,0.76,0.9615384615384616
51,0.8504983388704319,0.7978723404255319,0.9210526315789473,0.9466666666666667
52,0.840531561461794,0.8153846153846154,0.8387096774193549,0.9066666666666666
53,0.8239202657807309,0.7872340425531915,0.8809523809523809,0.8873239436619719
54,0.8438538205980066,0.8265895953757225,0.8292682926829268,0.8850574712643678
55,0.840531561461794,0.8052631578947368,0.7692307692307693,0.9722222222222222
56,0.8504983388704319,0.8308457711442786,0.8809523809523809,0.896551724137931
57,0.8637873754152824,0.8670520231213873,0.8205128205128205,0.8764044943820225
58,0.8338870431893688,0.7938144329896907,0.875,0.9253731343283582
59,0.8471760797342193,0.8010752688172043,0.8723404255319149,0.9558823529411765
60,0.8571428571428571,0.8245614035087719,0.9019607843137255,0.8987341772151899
61,0.8372093023255814,0.7944444444444444,0.875,0.9135802469135802
62,0.8471760797342193,0.8290155440414507,0.8378378378378378,0.9014084507042254
63,0.8006644518272426,0.8,0.6666666666666666,0.8970588235294118
64,0.8803986710963455,0.8440860215053764,0.9285714285714286,0.9452054794520548
65,0.8803986710963455,0.8494623655913979,0.9032258064516129,0.9404761904761905
66,0.8073089700996677,0.7717391304347826,0.8222222222222222,0.8888888888888888
67,0.8637873754152824,0.8764044943820225,0.7916666666666666,0.88
68,0.840531561461794,0.8379888268156425,0.8260869565217391,0.8552631578947368
69,0.8637873754152824,0.8370786516853933,0.9111111111111111,0.8974358974358975
70,0.8471760797342193,0.8201058201058201,0.8918918918918919,0.8933333333333333
71,0.8338870431893688,0.8177083333333334,0.8717948717948718,0.8571428571428571
72,0.867109634551495,0.8502673796791443,0.8157894736842105,0.9342105263157895
73,0.8870431893687708,0.8901098901098901,0.8913043478260869,0.8767123287671232
74,0.8372093023255814,0.7955801104972375,0.9333333333333333,0.88
75,0.8637873754152824,0.8263157894736842,0.8974358974358975,0.9444444444444444
76,0.8305647840531561,0.7979274611398963,0.9090909090909091,0.875
77,0.8604651162790697,0.8494623655913979,0.8387096774193549,0.8928571428571429
78,0.8571428571428571,0.839572192513369,0.8666666666666667,0.8985507246376812
79,0.8205980066445183,0.7849462365591398,0.8461538461538461,0.8947368421052632
80,0.840531561461794,0.8022598870056498,0.8666666666666667,0.9113924050632911
81,0.840531561461794,0.8106508875739645,0.9285714285714286,0.8555555555555555
82,0.8239202657807309,0.7430167597765364,0.9285714285714286,0.95
83,0.840531561461794,0.8195876288659794,0.8695652173913043,0.8852459016393442
84,0.8637873754152824,0.8839779005524862,0.803921568627451,0.855072463768116
85,0.840531561461794,0.8157894736842105,0.8333333333333334,0.9066666666666666
86,0.8837209302325582,0.8901734104046243,0.9090909090909091,0.8571428571428571
87,0.8571428571428571,0.8489583333333334,0.8857142857142857,0.8648648648648649
88,0.8471760797342193,0.8202247191011236,0.8571428571428571,0.9012345679012346
89,0.8471760797342193,0.8021978021978022,0.926829268292683,0.9102564102564102
90,0.8438538205980066,0.8,0.8780487804878049,0.925
91,0.8305647840531561,0.7880434782608695,0.9024390243902439,0.8947368421052632
92,0.8903654485049833,0.8743169398907104,0.9333333333333333,0.9041095890410958
93,0.813953488372093,0.7929292929292929,0.8048780487804879,0.8870967741935484
94,0.8571428571428571,0.8333333333333334,0.92,0.8701298701298701
95,0.8338870431893688,0.8055555555555556,0.9487179487179487,0.8414634146341463
96,0.893687707641196,0.8511904761904762,0.9565217391304348,0.9425287356321839
97,0.8604651162790697,0.8315789473684211,0.8913043478260869,0.9230769230769231
98,0.8504983388704319,0.835820895522388,0.8837209302325582,0.8771929824561403
99,0.8305647840531561,0.7964071856287425,0.8604651162790697,0.8791208791208791
100,0.8637873754152824,0.8404255319148937,0.8108108108108109,0.9473684210526315
101,0.8471760797342193,0.7795698924731183,0.9302325581395349,0.9722222222222222
102,0.8538205980066446,0.8367346938775511,0.8,0.9285714285714286
103,0.8637873754152824,0.8426966292134831,0.9148936170212766,0.881578947368421
104,0.8106312292358804,0.7891891891891892,0.868421052631579,0.8333333333333334
105,0.8737541528239202,0.8594594594594595,0.8823529411764706,0.9024390243902439
106,0.8305647840531561,0.7979274611398963,0.8333333333333334,0.9333333333333333
107,0.8538205980066446,0.8588957055214724,0.8627450980392157,0.8390804597701149
108,0.8737541528239202,0.88,0.8285714285714286,0.8787878787878788
109,0.8205980066445183,0.7944444444444444,0.8297872340425532,0.8783783783783784
110,0.8837209302325582,0.896551724137931,0.8205128205128205,0.8863636363636364
111,0.840531561461794,0.8253968253968254,0.8297872340425532,0.8923076923076924
112,0.8770764119601329,0.8360655737704918,0.9722222222222222,0.926829268292683
113,0.8737541528239202,0.8265895953757225,0.8837209302325582,0.9647058823529412
114,0.8272425249169435,0.805,0.9629629629629629,0.8378378378378378
115,0.8704318936877077,0.8516483516483516,0.8918918918918919,0.9024390243902439
116,0.8272425249169435,0.8206521739130435,0.75,0.8831168831168831
117,0.8803986710963455,0.8586956521739131,0.9512195121951219,0.8947368421052632
118,0.8571428571428571,0.8296703296703297,0.8837209302325582,0.9078947368421053
119,0.8637873754152824,0.8297872340425532,0.9387755102040817,0.90625
120,0.8438538205980066,0.8195876288659794,0.8333333333333334,0.9230769230769231
121,0.8438538205980066,0.8256410256410256,0.8181818181818182,0.9041095890410958
122,0.867109634551495,0.8297872340425532,0.975609756097561,0.9027777777777778
123,0.8272425249169435,0.7956989247311828,0.8863636363636364,0.8732394366197183
124,0.8803986710963455,0.8129032258064516,0.9183673469387755,0.9690721649484536
125,0.8438538205980066,0.8023255813953488,0.8846153846153846,0.9090909090909091
126,0.8504983388704319,0.8011363636363636,0.9285714285714286,0.9156626506024096
127,0.8504983388704319,0.7845303867403315,0.9534883720930233,0.948051948051948
128,0.8604651162790697,0.7967032967032966,0.9387755102040817,0.9714285714285714
129,0.8704318936877077,0.8481675392670157,0.9411764705882353,0.8947368421052632
130,0.8338870431893688,0.7840909090909091,0.8666666666666667,0.925
131,0.8870431893687708,0.8736263736263736,0.8095238095238095,0.961038961038961
132,0.8538205980066446,0.8439306358381503,0.8125,0.9
133,0.8538205980066446,0.8263157894736842,0.9142857142857143,0.8947368421052632
134,0.8471760797342193,0.8057142857142857,0.8709677419354839,0.9157894736842105
135,0.8272425249169435,0.8148148148148148,0.8717948717948718,0.8356164383561644
136,0.8704318936877077,0.865,0.8571428571428571,0.8939393939393939
137,0.840531561461794,0.7872340425531915,0.8611111111111112,0.961038961038961
138,0.8471760797342193,0.8306878306878307,0.8571428571428571,0.8857142857142857
139,0.8504983388704319,0.8586956521739131,0.8478260869565217,0.8309859154929577
140,0.867109634551495,0.8477157360406091,0.967741935483871,0.8767123287671232
141,0.8338870431893688,0.8461538461538461,0.723404255319149,0.875
142,0.8504983388704319,0.8092485549132948,0.9166666666666666,0.9
143,0.8372093023255814,0.8125,0.925,0.8470588235294118
144,0.8504983388704319,0.8379888268156425,0.8571428571428571,0.8767123287671232
145,0.8438538205980066,0.8324324324324325,0.7727272727272727,0.9166666666666666
146,0.8305647840531561,0.7880434782608695,0.875,0.9090909090909091
147,0.8305647840531561,0.7684210526315789,0.9473684210526315,0.9315068493150684
148,0.8571428571428571,0.8238993710691824,0.92,0.8804347826086957
149,0.8970099667774086,0.8961748633879781,0.7777777777777778,0.9512195121951219
150,0.8737541528239202,0.8587570621468926,0.9583333333333334,0.8552631578947368
151,0.8538205980066446,0.8176470588235294,0.8461538461538461,0.9367088607594937
152,0.8604651162790697,0.8333333333333334,0.84,0.927710843373494
153,0.8471760797342193,0.7978142076502732,0.9354838709677419,0.9195402298850575
154,0.8870431893687708,0.8404907975460123,0.9347826086956522,0.9456521739130435
155,0.840531561461794,0.8054054054054054,0.8372093023255814,0.9315068493150684
156,0.840531561461794,0.7979274611398963,0.90625,0.9210526315789473
157,0.8803986710963455,0.8633879781420765,0.8571428571428571,0.9342105263157895
158,0.8604651162790697,0.8224852071005917,0.8979591836734694,0.9156626506024096
159,0.8538205980066446,0.8282828282828283,0.9487179487179487,0.875
160,0.8571428571428571,0.8172043010752689,0.875,0.9397590361445783
161,0.8338870431893688,0.8121546961325967,0.8378378378378378,0.8795180722891566
162,0.8538205980066446,0.8,0.9148936170212766,0.9459459459459459
163,0.8870431893687708,0.8864864864864865,0.8837209302325582,0.8904109589041096
164,0.8538205980066446,0.8172043010752689,0.9111111111111111,0.9142857142857143
165,0.8604651162790697,0.819672131147541,0.9512195121951219,0.9090909090909091
166,0.8837209302325582,0.8547486033519553,0.868421052631579,0.9523809523809523
167,0.8073089700996677,0.7567567567567568,0.8444444444444444,0.9154929577464789
168,0.8637873754152824,0.8707865168539326,0.8048780487804879,0.8780487804878049
169,0.9003322259136213,0.8717948717948718,0.9302325581395349,0.9682539682539683
170,0.8504983388704319,0.8010752688172043,0.8809523809523809,0.958904109589041
171,0.8006644518272426,0.745,0.9487179487179487,0.8870967741935484
172,0.840531561461794,0.8258706467661692,0.7575757575757576,0.9253731343283582
173,0.8704318936877077,0.8342245989304813,0.9090909090909091,0.9382716049382716
174,0.8338870431893688,0.8162162162162162,0.782608695652174,0.9142857142857143
175,0.8305647840531561,0.7966101694915254,0.7804878048780488,0.927710843373494
176,0.8870431893687708,0.8497109826589595,0.9565217391304348,0.926829268292683
177,0.8538205980066446,0.8324324324324325,0.813953488372093,0.9315068493150684
178,0.8504983388704319,0.8587570621468926,0.875,0.8214285714285714
179,0.8272425249169435,0.786096256684492,0.8571428571428571,0.9166666666666666
180,0.867109634551495,0.8526315789473684,0.8571428571428571,0.9078947368421053
181,0.8604651162790697,0.8362573099415205,0.9047619047619048,0.8863636363636364
182,0.840531561461794,0.8324324324324325,0.825,0.868421052631579
183,0.8704318936877077,0.8846153846153846,0.8,0.8734177215189873
184,0.8571428571428571,0.8303030303030303,0.8392857142857143,0.925
185,0.8538205980066446,0.8277777777777777,0.8372093023255814,0.9230769230769231
186,0.8637873754152824,0.8279569892473119,0.8444444444444444,0.9714285714285714
187,0.840531561461794,0.8146067415730337,0.8085106382978723,0.9210526315789473
188,0.8239202657807309,0.8125,0.7380952380952381,0.891566265060241
189,0.8504983388704319,0.8031914893617021,0.8947368421052632,0.9466666666666667
190,0.8538205980066446,0.8341708542713567,0.8918918918918919,0.8923076923076924
191,0.8372093023255814,0.7868852459016393,0.8709677419354839,0.9310344827586207
192,0.9003322259136213,0.8938547486033519,0.9444444444444444,0.8953488372093024
193,0.8571428571428571,0.8216216216216217,0.9285714285714286,0.9054054054054054
194,0.8637873754152824,0.84,0.8636363636363636,0.9240506329113924
195,0.8704318936877077,0.8534031413612565,0.9166666666666666,0.8918918918918919
196,0.8504983388704319,0.8128654970760234,0.875,0.918918918918919
197,0.840531561461794,0.797752808988764,0.8536585365853658,0.926829268292683
198,0.867109634551495,0.839572192513369,0.9583333333333334,0.8787878787878788
199,0.8471760797342193,0.8105263157894737,0.8611111111111112,0.9333333333333333
200,0.8637873754152824,0.8387096774193549,0.7954545454545454,0.971830985915493
201,0.8438538205980066,0.8125,0.851063829787234,0.9102564102564102
202,0.867109634551495,0.8448275862068966,0.7777777777777778,0.9634146341463414
203,0.8538205980066446,0.8402061855670103,0.8461538461538461,0.8970588235294118
204,0.8205980066445183,0.7908163265306123,0.8,0.9230769230769231
205,0.840531561461794,0.7988505747126436,0.8222222222222222,0.9390243902439024
206,0.8438538205980066,0.797752808988764,0.8108108108108109,0.9534883720930233
207,0.8803986710963455,0.8579234972677595,0.9047619047619048,0.9210526315789473
208,0.8106312292358804,0.782608695652174,0.8292682926829268,0.868421052631579
209,0.8438538205980066,0.8061224489795918,0.8666666666666667,0.95
210,0.8538205980066446,0.8248587570621468,0.8461538461538461,0.9305555555555556
211,0.8338870431893688,0.8208092485549133,0.8297872340425532,0.8641975308641975
212,0.8604651162790697,0.8314606741573034,0.9387755102040817,0.8783783783783784
213,0.8604651162790697,0.8700564971751412,0.8636363636363636,0.8375
214,0.8538205980066446,0.8165680473372781,0.8205128205128205,0.9354838709677419
215,0.8870431893687708,0.8666666666666667,0.8888888888888888,0.9508196721311475
216,0.8438538205980066,0.7936507936507936,0.8333333333333334,0.9736842105263158
217,0.8604651162790697,0.8272251308900523,0.8666666666666667,0.9375
218,0.8338870431893688,0.7784090909090909,0.8085106382978723,0.9743589743589743
219,0.8039867109634552,0.8277777777777777,0.7647058823529411,0.7714285714285715
220,0.8305647840531561,0.7976878612716763,0.8181818181818182,0.9047619047619048
221,0.8106312292358804,0.7891891891891892,0.7777777777777778,0.8873239436619719
222,0.8372093023255814,0.8370786516853933,0.8043478260869565,0.8571428571428571
223,0.8571428571428571,0.839572192513369,0.8431372549019608,0.9206349206349206
224,0.8504983388704319,0.8556701030927835,0.8648648648648649,0.8285714285714286
225,0.8438538205980066,0.798941798941799,0.9090909090909091,0.9240506329113924
226,0.8837209302325582,0.875,0.7941176470588235,0.9397590361445783
227,0.8372093023255814,0.7857142857142857,0.8979591836734694,0.9285714285714286
228,0.8604651162790697,0.8248587570621468,0.8541666666666666,0.9473684210526315
229,0.867109634551495,0.8465608465608465,0.8541666666666666,0.9375
230,0.9003322259136213,0.8956043956043956,0.8888888888888888,0.918918918918919
231,0.8803986710963455,0.8633879781420765,0.8787878787878788,0.9176470588235294
232,0.8604651162790697,0.8967391304347826,0.7441860465116279,0.8378378378378378
233,0.8172757475083057,0.7868852459016393,0.8163265306122449,0.8985507246376812
234,0.8471760797342193,0.8111111111111111,0.85,0.9259259259259259
235,0.8704318936877077,0.8846153846153846,0.7714285714285715,0.8809523809523809
236,0.8637873754152824,0.8162162162162162,0.9,0.9605263157894737
237,0.8704318936877077,0.8728323699421965,0.7948717948717948,0.898876404494382
238,0.8903654485049833,0.8695652173913043,0.7777777777777778,0.9876543209876543
239,0.9235880398671097,0.8941798941798942,0.9375,0.9875
240,0.8803986710963455,0.8604651162790697,0.9230769230769231,0.9
241,0.8571428571428571,0.8128342245989305,0.926829268292683,0.9315068493150684
242,0.8438538205980066,0.7833333333333333,0.9090909090909091,0.9545454545454546
243,0.8504983388704319,0.819672131147541,0.8372093023255814,0.9333333333333333
244,0.8571428571428571,0.8287292817679558,0.8780487804878049,0.9113924050632911
245,0.8770764119601329,0.8603351955307262,0.8913043478260869,0.9078947368421053
246,0.8538205980066446,0.8488372093023255,0.8,0.8928571428571429
247,0.840531561461794,0.8156424581005587,0.8936170212765957,0.8666666666666667
248,0.8239202657807309,0.7759562841530054,0.8444444444444444,0.9315068493150684
249,0.867109634551495,0.8333333333333334,0.9318181818181818,0.9230769230769231
250,0.8538205980066446,0.7978723404255319,0.8387096774193549,0.9878048780487805
251,0.8471760797342193,0.8241758241758241,0.8947368421052632,0.8765432098765432
252,0.8704318936877077,0.8525345622119815,0.9090909090909091,0.9215686274509803
253,0.8604651162790697,0.8375634517766497,0.8536585365853658,0.9365079365079365
254,0.8504983388704319,0.7796610169491526,0.9795918367346939,0.9333333333333333
255,0.8504983388704319,0.8556149732620321,0.8222222222222222,0.855072463768116
256,0.840531561461794,0.819672131147541,0.8409090909090909,0.8918918918918919
257,0.867109634551495,0.838150289017341,0.9555555555555556,0.8795180722891566
258,0.8504983388704319,0.8409090909090909,0.8125,0.8961038961038961
259,0.8803986710963455,0.8586387434554974,0.8571428571428571,0.9466666666666667
260,0.8637873754152824,0.8181818181818182,0.8863636363636364,0.9506172839506173
261,0.8837209302325582,0.8952879581151832,0.7954545454545454,0.9090909090909091
262,0.893687707641196,0.9005524861878453,0.8809523809523809,0.8846153846153846
263,0.8239202657807309,0.7759562841530054,0.95,0.8717948717948718
264,0.867109634551495,0.8486486486486486,0.8064516129032258,0.9294117647058824
265,0.840531561461794,0.8304093567251462,0.8367346938775511,0.8641975308641975
266,0.8471760797342193,0.8602150537634409,0.8235294117647058,0.8271604938271605
267,0.8438538205980066,0.8071065989847716,0.8611111111111112,0.9411764705882353
268,0.840531561461794,0.8138297872340425,0.8484848484848485,0.9
269,0.8504983388704319,0.8342857142857143,0.7872340425531915,0.9240506329113924
270,0.8704318936877077,0.8695652173913043,0.8857142857142857,0.8658536585365854
271,0.8571428571428571,0.825136612021858,0.8444444444444444,0.9452054794520548
272,0.8471760797342193,0.7988165680473372,0.8909090909090909,0.922077922077922
273,0.8305647840531561,0.8,0.8541666666666666,0.8970588235294118
274,0.8538205980066446,0.8177339901477833,0.875,0.9655172413793104
275,0.8205980066445183,0.7722222222222223,0.82,0.9436619718309859
276,0.8538205980066446,0.8279569892473119,0.8863636363636364,0.9014084507042254
277,0.8870431893687708,0.8674033149171271,0.9111111111111111,0.92
278,0.8571428571428571,0.8294117647058824,0.8717948717948718,0.9021739130434783
279,0.8504983388704319,0.8121546961325967,0.9090909090909091,0.9078947368421053
280,0.840531561461794,0.7837837837837838,0.9032258064516129,0.9411764705882353
281,0.8504983388704319,0.8424242424242424,0.782608695652174,0.9
282,0.8604651162790697,0.8435754189944135,0.9024390243902439,0.8765432098765432
283,0.8372093023255814,0.7925531914893617,0.9714285714285714,0.8846153846153846
284,0.8438538205980066,0.8092485549132948,0.8857142857142857,0.8924731182795699
285,0.8471760797342193,0.8138297872340425,0.8055555555555556,0.948051948051948
286,0.8504983388704319,0.817258883248731,0.8709677419354839,0.9315068493150684
287,0.867109634551495,0.8426966292134831,0.868421052631579,0.9176470588235294
288,0.8737541528239202,0.8440860215053764,0.8780487804878049,0.9459459459459459
289,0.8305647840531561,0.797752808988764,0.8043478260869565,0.922077922077922
290,0.8770764119601329,0.868421052631579,0.8823529411764706,0.8961038961038961
291,0.8571428571428571,0.8279569892473119,0.9210526315789473,0.8961038961038961
292,0.8604651162790697,0.8491620111731844,0.7674418604651163,0.9367088607594937
293,0.8538205980066446,0.8209876543209876,0.8181818181818182,0.9404761904761905
294,0.8338870431893688,0.7803468208092486,0.8222222222222222,0.9518072289156626
295,0.8903654485049833,0.8602150537634409,0.9069767441860465,0.9583333333333334
296,0.8106312292358804,0.7588235294117647,0.9285714285714286,0.8539325842696629
297,0.8372093023255814,0.7988826815642458,0.8297872340425532,0.9333333333333333
298,0.840531561461794,0.7956989247311828,0.8571428571428571,0.9545454545454546
299,0.8471760797342193,0.8010471204188482,0.868421052631579,0.9583333333333334
