,entire,1,2,4,5
0,-0.013289036544850474,0.0426501035196688,-0.051076580029266294,0.06644238856181661,-0.005287896592244379
1,-0.009966777408637939,-0.018781006378455034,0.0036771465342894105,-0.04858447488584472,0.020408163265306145
2,0.0033222591362125353,0.011029411764705843,0.004023821020440965,0.014084507042253502,-0.017819706498951815
3,-0.04318936877076407,0.011160714285714302,-0.08346362891817438,-0.04880952380952375,0.015109890109890167
4,0.029900332225913595,-0.002600216684723766,0.07598039215686281,-0.008658008658008698,-0.040000000000000036
5,0.019933554817275767,0.07023809523809521,0.021567273006370402,-0.01697722567287785,-0.03318250377073906
6,0.03322259136212624,0.09375,-0.04434697855750491,0.12676056338028174,-0.01326259946949604
7,0.02657807308970095,-0.049709148598625075,0.01791135397692778,0.07774417363458463,0.050000000000000044
8,0.0598006644518273,0.033659584626402506,0.04338624338624342,0.15556253928346953,0.023284313725490224
9,0.04983388704318936,0.033975659229208865,0.10909090909090902,0.07895833333333335,-0.06513409961685823
10,0.006644518272425182,-0.011198945981554687,0.00731034482758619,0.057808857808857805,-0.05258467023172908
11,0.006644518272425182,0.007575757575757569,0.019613583138173296,-0.06268836648583487,0.06382978723404253
12,-0.023255813953488302,-0.11551874455100264,-0.013574321283935764,0.03610326744655101,0.02127659574468077
13,0.01661129568106312,0.0021340162185232714,0.07307692307692315,-0.061648580004617926,0.05555555555555558
14,-0.023255813953488413,-0.08064516129032262,0.018881118881118875,-0.030979347101932064,-0.002067183462532318
15,0.03654485049833889,0.0043290043290044045,0.10334528076463556,0.0064892926670993,-0.006802721088435382
16,-0.0033222591362126463,0.04347826086956519,-0.004900900900900895,-0.039494751823519025,-0.0005285412262157063
17,0.006644518272425293,-0.038347457627118664,0.017231530845392307,0.13440438871473348,-0.003837543971857982
18,0.006644518272425293,0.05109070034443175,-0.04772727272727273,0.08412698412698405,0.0
19,-0.029900332225913595,-0.05096525096525095,-0.06538252848616388,-0.0673374613003096,0.07317073170731703
20,0.013289036544850474,-0.015320910973084856,-0.005172413793103403,0.06400259909031836,0.006033182503770718
21,0.029900332225913706,0.008898305084745761,-0.024462127910403697,0.0876190476190476,-0.002450980392156854
22,-0.04983388704318936,-0.02554308904273095,-0.03199636060353317,-0.0840909090909091,0.0005050505050504528
23,0.03322259136212624,-0.026760563380281766,-0.02686433063791549,0.135,0.08196721311475408
24,-0.023255813953488302,0.025952140208965302,0.005376344086021501,-0.0891454224787559,-0.07317073170731703
25,-0.04318936877076418,0.010784313725490269,-0.0687472069119619,-0.06174030484275517,0.03619047619047622
26,-0.0033222591362126463,0.03816447069513862,-0.0402542372881356,0.042463737649779176,-0.02261904761904765
27,0.06644518272425248,-0.025683512841756406,0.04942244224422443,0.21578947368421053,0.004387889425186531
28,-0.01661129568106312,-0.017186673717609735,-0.0671073717948718,0.09354413702239794,-0.027481542247744017
29,0.019933554817275656,0.01728553137003841,0.02193419740777669,0.13485205551191415,-0.06557377049180324
30,0.009966777408637828,0.025683512841756406,-0.022033388479470672,0.06782106782106778,-0.005303030303030254
31,0.013289036544850474,0.0063344594594594295,-0.04536390827517456,0.15775401069518713,-0.052631578947368474
32,0.03322259136212624,-0.01538461538461533,0.060800552104899985,-0.0027137042062415073,0.05128205128205132
33,-0.029900332225913595,0.033002481389578175,0.03523152142651709,-0.19702350752579068,-0.061224489795918324
34,-0.03654485049833889,0.04744887830057565,-0.09783615391092026,-0.04410256410256408,-0.0030333670374115274
35,0.029900332225913595,-0.0018099547511312153,0.04143126177024481,0.05189972581276925,-0.0174825174825175
36,0.006644518272425182,0.019768563162970154,0.07117486338797818,-0.1026372059871703,-0.010366826156299802
37,0.02657807308970106,0.011183597390493905,0.01883807880356625,0.020300751879699264,0.04031007751937976
38,0.0598006644518273,-0.07919948903555463,0.06440162271805283,0.21870554765291617,0.02083333333333326
39,0.0033222591362126463,-0.0312284730195177,0.005649717514124242,0.02716468590831911,-0.025974025974025983
40,0.04318936877076418,0.007990314769975804,0.017478645998101894,0.11794871794871797,-0.040000000000000036
41,0.019933554817275767,-0.030566801619433148,-0.0040584415584415945,0.12030075187969924,-0.04477611940298509
42,-0.0033222591362126463,0.010141987829614618,0.024590163934426257,0.03830369357045138,-0.08625336927223726
43,0.046511627906976716,0.05627705627705637,-0.04047062750333774,0.19807692307692304,0.0215123859191656
44,-0.09302325581395354,-0.0029680365296803624,-0.0650974025974026,-0.21524966261808365,-0.04157339302846175
45,-0.03322259136212624,-0.045209176788124195,-0.019849319037960056,-0.10666666666666669,0.040000000000000036
46,0.006644518272425182,-0.016338028169014085,-0.12388785046728967,0.20184075342465757,0.07900318133616124
47,-0.01661129568106312,-0.0563561502830674,-0.010467289719626183,0.040740740740740744,-0.032777458309373175
48,0.009966777408637828,0.07215007215007219,-0.10728029529568839,0.16705069124423966,-0.0016006402561025146
49,-0.0033222591362125353,0.0051834130781499566,0.02903981264637001,0.0757028112449799,-0.12765957446808507
