,entire,0,1,2,4
0,0.8870431893687708,0.9473684210526315,0.936,0.72,0.9545454545454546
1,0.8837209302325582,0.9324324324324325,0.9292035398230089,0.6901408450704225,1.0
2,0.8870431893687708,0.9552238805970149,0.9245283018867925,0.7333333333333333,0.9433962264150944
3,0.8870431893687708,0.9830508474576272,0.8898305084745762,0.7468354430379747,1.0
4,0.8704318936877077,0.9032258064516129,0.89,0.759493670886076,0.95
5,0.9136212624584718,0.9285714285714286,0.9433962264150944,0.8115942028985508,0.9761904761904762
6,0.9069767441860465,0.9682539682539683,0.9015151515151515,0.8,0.9607843137254902
7,0.9102990033222591,0.9516129032258065,0.9285714285714286,0.7887323943661971,1.0
8,0.9003322259136213,0.9850746268656716,0.9107142857142857,0.746268656716418,0.9636363636363636
9,0.8438538205980066,0.9117647058823529,0.8857142857142857,0.6410256410256411,0.98
10,0.8471760797342193,0.9152542372881356,0.8723404255319149,0.6881720430107527,1.0
11,0.8770764119601329,0.9333333333333333,0.9147286821705426,0.6875,0.9583333333333334
12,0.8604651162790697,0.92,0.839622641509434,0.7638888888888888,0.9583333333333334
13,0.8737541528239202,0.9692307692307692,0.859504132231405,0.76,0.975
14,0.8803986710963455,0.9866666666666667,0.86,0.7439024390243902,1.0
15,0.9102990033222591,0.971830985915493,0.9327731092436975,0.7922077922077922,0.9705882352941176
16,0.8770764119601329,0.9583333333333334,0.8785046728971962,0.7375,1.0
17,0.8538205980066446,0.8571428571428571,0.8782608695652174,0.7397260273972602,0.96
18,0.8870431893687708,0.9166666666666666,0.8876404494382022,0.7804878048780488,1.0
19,0.8704318936877077,0.9636363636363636,0.9145299145299145,0.6785714285714286,1.0
20,0.8803986710963455,0.9333333333333333,0.8877551020408163,0.7341772151898734,1.0
21,0.8970099667774086,0.9583333333333334,0.9181818181818182,0.7205882352941176,1.0
22,0.9003322259136213,0.9104477611940298,0.911504424778761,0.8059701492537313,0.9814814814814815
23,0.8803986710963455,0.9655172413793104,0.8842975206611571,0.7432432432432432,0.9791666666666666
24,0.8770764119601329,0.9466666666666667,0.9210526315789473,0.6818181818181818,0.9347826086956522
25,0.8970099667774086,0.9864864864864865,0.8787878787878788,0.7534246575342466,1.0
26,0.893687707641196,0.9726027397260274,0.9122807017543859,0.7101449275362319,1.0
27,0.8803986710963455,0.9753086419753086,0.8666666666666667,0.7096774193548387,0.9622641509433962
28,0.8604651162790697,0.9137931034482759,0.8583333333333333,0.7121212121212122,0.9824561403508771
29,0.8837209302325582,0.9305555555555556,0.8487394957983193,0.8275862068965517,0.9615384615384616
30,0.8970099667774086,0.9333333333333333,0.9158878504672897,0.7611940298507462,0.9807692307692307
31,0.8837209302325582,0.927536231884058,0.8761904761904762,0.7611940298507462,0.9833333333333333
32,0.8637873754152824,0.925,0.9134615384615384,0.6623376623376623,1.0
33,0.8538205980066446,0.9012345679012346,0.8557692307692307,0.7297297297297297,0.9761904761904762
34,0.8903654485049833,0.9444444444444444,0.93,0.7605633802816901,0.9
35,0.893687707641196,0.9333333333333333,0.905511811023622,0.8055555555555556,0.9523809523809523
36,0.893687707641196,0.8767123287671232,0.9081632653061225,0.8588235294117647,0.9555555555555556
37,0.9169435215946844,0.9841269841269841,0.9083333333333333,0.803030303030303,1.0
38,0.8637873754152824,0.9402985074626866,0.9148936170212766,0.6904761904761905,0.9464285714285714
39,0.8305647840531561,0.9193548387096774,0.8256880733944955,0.686046511627907,1.0
40,0.867109634551495,0.9090909090909091,0.9133858267716536,0.6101694915254238,1.0
41,0.8803986710963455,0.9555555555555556,0.9032258064516129,0.775,0.868421052631579
42,0.9269102990033222,0.9393939393939394,0.963963963963964,0.8108108108108109,1.0
43,0.8837209302325582,0.95,0.8487394957983193,0.8356164383561644,0.9591836734693877
44,0.8704318936877077,0.9264705882352942,0.8636363636363636,0.7887323943661971,0.9230769230769231
45,0.9069767441860465,0.9523809523809523,0.9391304347826087,0.7777777777777778,0.9607843137254902
46,0.867109634551495,0.9591836734693877,0.9016393442622951,0.6883116883116883,0.9622641509433962
47,0.8737541528239202,0.9104477611940298,0.9363636363636364,0.6842105263157895,0.9791666666666666
48,0.8737541528239202,0.918918918918919,0.8317757009345794,0.821917808219178,0.9787234042553191
49,0.8770764119601329,0.9452054794520548,0.9166666666666666,0.7142857142857143,0.9534883720930233
50,0.8870431893687708,0.96,0.8557692307692307,0.810126582278481,0.9767441860465116
51,0.8870431893687708,0.9393939393939394,0.8660714285714286,0.8271604938271605,0.9761904761904762
52,0.8803986710963455,0.9264705882352942,0.9401709401709402,0.704225352112676,0.9333333333333333
53,0.8870431893687708,0.922077922077922,0.9210526315789473,0.75,0.9736842105263158
54,0.867109634551495,0.9242424242424242,0.8761061946902655,0.7205882352941176,0.9629629629629629
55,0.8571428571428571,0.9206349206349206,0.8813559322033898,0.7375,0.925
56,0.8770764119601329,0.9365079365079365,0.9230769230769231,0.703125,0.9090909090909091
57,0.8604651162790697,1.0,0.907563025210084,0.5945945945945946,0.9736842105263158
58,0.8837209302325582,0.8987341772151899,0.908256880733945,0.7808219178082192,0.975
59,0.8704318936877077,0.8955223880597015,0.944954128440367,0.7142857142857143,0.8909090909090909
60,0.893687707641196,0.9647058823529412,0.898989898989899,0.7611940298507462,0.94
61,0.893687707641196,0.9827586206896551,0.8823529411764706,0.7763157894736842,0.9692307692307692
62,0.9102990033222591,0.9753086419753086,0.896551724137931,0.7796610169491526,1.0
63,0.8870431893687708,0.9538461538461539,0.9051724137931034,0.7638888888888888,0.9375
64,0.9003322259136213,0.971830985915493,0.9217391304347826,0.7166666666666667,0.9636363636363636
65,0.8538205980066446,0.9130434782608695,0.8536585365853658,0.7246376811594203,0.975
66,0.8737541528239202,0.9016393442622951,0.8818181818181818,0.7972972972972973,0.9285714285714286
67,0.8770764119601329,0.9354838709677419,0.9459459459459459,0.6268656716417911,0.9672131147540983
68,0.8737541528239202,0.9101123595505618,0.8857142857142857,0.7313432835820896,1.0
69,0.9036544850498339,0.9382716049382716,0.912621359223301,0.8378378378378378,0.9302325581395349
70,0.8704318936877077,0.9166666666666666,0.8598130841121495,0.7888888888888889,1.0
71,0.8571428571428571,0.9714285714285714,0.8230088495575221,0.7391304347826086,0.9387755102040817
72,0.8704318936877077,0.9038461538461539,0.8914728682170543,0.7285714285714285,0.98
73,0.8604651162790697,0.9615384615384616,0.8,0.7536231884057971,0.9629629629629629
74,0.893687707641196,0.9558823529411765,0.9009009009009009,0.8117647058823529,0.9459459459459459
75,0.8704318936877077,0.9516129032258065,0.8727272727272727,0.75,0.9777777777777777
76,0.8903654485049833,0.9210526315789473,0.8859649122807017,0.8181818181818182,0.9555555555555556
